City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Rain inches (last 3 hrs),Snow inches (last 3 hrs)
476,ust-kuyga,RU,2022-05-27 04:17:02,70.0167,135.6,33.55,63,45,6.58,scattered clouds,0.0,0
477,jacobina,BR,2022-05-27 04:17:03,-11.1806,-40.5183,64.45,93,63,6.13,broken clouds,0.0,0
478,porto-vecchio,FR,2022-05-27 04:17:03,41.591,9.2795,69.46,78,0,5.75,clear sky,0.0,0
479,paamiut,GL,2022-05-27 04:17:03,61.994,-49.6678,29.55,93,100,12.24,light snow,0.0,0
480,yarada,IN,2022-05-27 04:17:04,17.65,83.2667,80.92,74,100,4.61,light intensity drizzle,0.0,0
481,panguna,PG,2022-05-27 04:17:04,-6.3164,155.4848,75.63,86,95,2.68,moderate rain,0.0,0
482,margate,GB,2022-05-27 04:17:05,51.3813,1.3862,56.3,87,77,3.0,broken clouds,0.0,0
483,nampula,MZ,2022-05-27 04:17:05,-15.1165,39.2666,64.35,94,20,4.61,mist,0.0,0
484,niquero,CU,2022-05-27 04:17:06,20.0431,-77.5828,76.62,86,57,9.06,broken clouds,0.0,0
485,garden city,US,2022-05-27 04:13:59,42.3256,-83.331,66.45,93,100,8.05,mist,0.0,0
486,rocha,UY,2022-05-27 04:17:07,-34.4833,-54.3333,53.87,92,100,3.29,overcast clouds,0.0,0
487,roebourne,AU,2022-05-27 04:17:07,-20.7833,117.1333,83.86,42,92,9.53,overcast clouds,0.0,0
488,acarau,BR,2022-05-27 04:13:53,-2.8856,-40.12,75.58,87,2,8.97,clear sky,0.0,0
489,taoudenni,ML,2022-05-27 04:17:08,22.6783,-3.9836,90.81,21,1,7.94,clear sky,0.0,0
490,amarillo,US,2022-05-27 04:15:01,35.222,-101.8313,69.24,44,0,9.22,clear sky,0.0,0
491,xifeng,CN,2022-05-27 04:17:08,42.7372,124.7222,64.8,71,99,2.33,overcast clouds,0.0,0
492,banjar,ID,2022-05-27 04:17:09,-8.19,114.9675,84.81,65,100,3.02,overcast clouds,0.0,0
493,princeton,US,2022-05-27 04:17:09,25.5384,-80.4089,81.01,83,0,4.61,clear sky,0.0,0
494,mednogorsk,RU,2022-05-27 04:17:10,51.4128,57.595,52.63,64,83,6.42,broken clouds,0.0,0
495,ambon,ID,2022-05-27 04:17:10,-3.6954,128.1814,89.74,66,40,2.3,scattered clouds,0.0,0
496,walvis bay,NA,2022-05-27 04:17:11,-22.9575,14.5053,47.35,100,0,3.44,clear sky,0.0,0
497,aksay,RU,2022-05-27 04:17:11,47.26,39.87,61.25,66,69,8.01,broken clouds,0.0,0
498,urman,RU,2022-05-27 04:17:12,54.8831,56.8742,52.77,63,70,5.75,broken clouds,0.0,0
499,vanavara,RU,2022-05-27 04:17:12,60.34,102.2797,49.28,40,79,10.33,broken clouds,0.0,0
500,toda raisingh,IN,2022-05-27 04:17:13,26.0252,75.4849,91.51,39,0,14.54,clear sky,0.0,0
501,bend,US,2022-05-27 04:16:28,44.0582,-121.3153,55.87,80,20,9.22,few clouds,0.0,0
502,dingle,PH,2022-05-27 04:17:13,10.9995,122.6711,86.47,64,100,4.76,overcast clouds,0.0,0
503,mahanoro,MG,2022-05-27 04:17:14,-19.9,48.8,69.91,90,16,3.38,few clouds,0.0,0
504,college,US,2022-05-27 04:17:14,64.8569,-147.8028,69.75,35,75,16.11,broken clouds,0.0,0
505,karpathos,GR,2022-05-27 04:17:15,35.507,27.2132,71.56,83,0,17.27,clear sky,0.0,0
506,sangmelima,CM,2022-05-27 04:17:15,2.9333,11.9833,65.46,100,91,1.79,overcast clouds,0.0,0
507,khromtau,KZ,2022-05-27 04:17:15,50.2503,58.4347,54.95,51,5,7.4,clear sky,0.0,0
508,keti bandar,PK,2022-05-27 04:17:16,24.1447,67.4497,84.78,77,18,24.29,few clouds,0.0,0
509,horki,BY,2022-05-27 04:17:16,54.2861,30.9842,46.94,87,83,15.86,broken clouds,0.0,0
510,mizan teferi,ET,2022-05-27 04:17:17,6.9833,35.5833,61.07,97,98,2.84,light rain,0.0,0
511,murray bridge,AU,2022-05-27 04:17:17,-35.1167,139.2667,62.82,60,39,5.23,scattered clouds,0.0,0
512,west bay,KY,2022-05-27 04:17:18,19.3667,-81.4167,81.07,82,23,1.99,few clouds,0.0,0
513,muzhi,RU,2022-05-27 04:17:18,65.3667,64.6667,63.34,81,95,11.27,overcast clouds,0.0,0
514,bocas del toro,PA,2022-05-27 04:17:18,9.3333,-82.25,79.84,81,95,3.56,overcast clouds,0.0,0
515,cockburn town,TC,2022-05-27 04:17:19,21.4612,-71.1419,79.93,73,93,20.42,overcast clouds,0.0,0
516,gisborne,NZ,2022-05-27 04:17:19,-38.6533,178.0042,55.22,69,78,7.07,broken clouds,0.0,0
517,korcula,HR,2022-05-27 04:17:20,42.9622,17.1369,69.64,64,50,4.38,scattered clouds,0.0,0
518,molokovo,RU,2022-05-27 04:17:20,58.1661,36.7628,47.75,98,100,5.28,overcast clouds,0.0,0
519,port-cartier,CA,2022-05-27 04:17:20,50.0334,-66.8654,42.75,94,100,18.01,moderate rain,0.0,0
520,labuhan,ID,2022-05-27 04:17:21,-6.8844,112.2051,85.3,63,95,1.01,overcast clouds,0.0,0
521,johor bahru,MY,2022-05-27 04:15:17,1.4655,103.7578,93.31,56,75,4.61,broken clouds,0.0,0
522,pochutla,MX,2022-05-27 04:17:21,15.7432,-96.4661,76.82,91,100,5.12,overcast clouds,0.0,0
523,idil,TR,2022-05-27 04:17:22,37.3411,41.8895,64.33,45,0,6.91,clear sky,0.0,0
524,valley city,US,2022-05-27 04:17:22,46.9233,-98.0032,59.52,82,40,8.05,scattered clouds,0.0,0
525,nuevo progreso,MX,2022-05-27 04:17:22,23.1667,-97.95,79.54,70,39,3.06,scattered clouds,0.0,0
526,port keats,AU,2022-05-27 04:17:23,-14.25,129.55,91.0,31,45,3.62,scattered clouds,0.0,0
527,bud,US,2022-05-27 04:17:23,39.447,-86.1758,62.91,94,54,6.71,broken clouds,0.0,0
528,marzuq,YE,2022-05-27 04:17:23,14.4,46.4667,81.59,13,6,2.51,clear sky,0.0,0
529,isla aguada,MX,2022-05-27 04:17:24,18.7833,-91.4667,83.88,74,89,12.64,overcast clouds,0.0,0
530,nouadhibou,MR,2022-05-27 04:17:24,20.931,-17.0347,64.38,94,6,12.66,clear sky,0.0,0
531,magaria,NE,2022-05-27 04:14:23,12.9983,8.9099,79.81,20,1,7.81,clear sky,0.0,0
532,vao,NC,2022-05-27 04:17:25,-22.6667,167.4833,73.69,78,100,8.3,overcast clouds,0.0,0
533,iracoubo,GF,2022-05-27 04:17:25,5.4802,-53.2011,77.45,84,100,8.23,overcast clouds,0.0,0
534,jian,CN,2022-05-27 04:17:26,27.1172,114.9793,72.36,84,100,2.82,overcast clouds,0.0,0
535,rio gallegos,AR,2022-05-27 04:17:26,-51.6226,-69.2181,33.85,80,0,17.27,clear sky,0.0,0
536,haines junction,CA,2022-05-27 04:17:26,60.7522,-137.5108,53.55,43,86,12.66,overcast clouds,0.0,0
537,ladybrand,ZA,2022-05-27 04:17:27,-29.1945,27.4574,42.04,63,0,3.06,clear sky,0.0,0
538,srednekolymsk,RU,2022-05-27 04:17:27,67.45,153.6833,44.82,42,100,14.07,overcast clouds,0.0,0
539,diego de almagro,CL,2022-05-27 04:17:27,-26.3667,-70.05,56.82,39,31,1.97,scattered clouds,0.0,0
540,guanica,PR,2022-05-27 04:16:15,17.9716,-66.908,77.92,82,14,6.33,few clouds,0.0,0
541,aykhal,RU,2022-05-27 04:17:28,66.0,111.5,37.92,49,100,16.42,overcast clouds,0.0,0
542,muli,MV,2022-05-27 04:17:28,2.9167,73.5667,83.37,70,10,10.47,clear sky,0.0,0
543,ocos,GT,2022-05-27 04:17:29,14.5094,-92.1933,77.18,82,100,8.32,overcast clouds,0.0,0
544,utmanzai,PK,2022-05-27 04:17:29,34.188,71.7629,90.21,22,0,4.0,clear sky,0.0,0
545,ust-kulom,RU,2022-05-27 04:17:29,61.6864,53.6902,46.26,83,31,8.81,scattered clouds,0.0,0
546,gander,CA,2022-05-27 04:17:30,48.9682,-54.5906,33.93,80,75,3.44,broken clouds,0.0,0
547,mandurah,AU,2022-05-27 04:17:30,-32.55,115.7,72.91,47,90,7.76,overcast clouds,0.0,0
548,wajima,JP,2022-05-27 04:15:16,37.4,136.9,72.28,78,20,10.36,few clouds,0.0,0
549,meulaboh,ID,2022-05-27 04:17:31,4.1363,96.1285,86.14,65,73,5.79,broken clouds,0.0,0
550,barcelos,PT,2022-05-27 04:14:59,41.5388,-8.6151,71.74,58,17,7.7,few clouds,0.0,0
551,kudahuvadhoo,MV,2022-05-27 04:17:31,2.6708,72.8944,83.26,69,4,10.02,clear sky,0.0,0
552,killybegs,IE,2022-05-27 04:17:31,54.6333,-8.45,50.74,68,78,17.56,broken clouds,0.0,0
553,petropavlovsk-kamchatskiy,RU,2022-05-27 04:15:22,53.0452,158.6483,53.78,62,40,15.66,scattered clouds,0.0,0
554,torrington,US,2022-05-27 04:17:32,41.8007,-73.1212,63.14,87,97,3.0,overcast clouds,0.0,0
555,bosaso,SO,2022-05-27 04:17:32,11.2842,49.1816,86.95,58,46,5.77,scattered clouds,0.0,0
556,winneba,GH,2022-05-27 04:16:18,5.3511,-0.6231,75.67,91,97,4.54,light rain,0.0,0
557,quatre cocos,MU,2022-05-27 04:17:33,-20.2078,57.7625,75.09,71,0,5.82,clear sky,0.0,0
558,balsas,BR,2022-05-27 04:17:33,-7.5325,-46.0356,73.81,72,88,3.29,overcast clouds,0.0,0
559,uchkent,RU,2022-05-27 04:17:34,43.1143,47.0826,63.93,54,91,3.53,overcast clouds,0.0,0
560,mayor pablo lagerenza,PY,2022-05-27 04:17:34,-19.9309,-60.7718,61.32,95,100,4.29,overcast clouds,0.0,0
561,salta,AR,2022-05-27 04:12:49,-24.7859,-65.4117,55.58,88,75,1.01,broken clouds,0.0,0
562,san patricio,US,2022-05-27 04:17:34,28.017,-97.5169,80.46,82,1,9.91,clear sky,0.0,0
563,phatthalung,TH,2022-05-27 04:17:35,7.5,100.0833,88.99,60,100,8.1,overcast clouds,0.0,0
564,santarem,BR,2022-05-27 04:17:35,-2.4431,-54.7083,75.33,94,40,5.75,thunderstorm with light rain,0.0,0
565,gamba,GA,2022-05-27 04:17:36,-2.65,10.0,72.61,93,100,4.92,overcast clouds,0.0,0
566,igrim,RU,2022-05-27 04:17:36,63.1906,64.4162,54.91,95,99,4.34,light rain,0.0,0
567,conde,BR,2022-05-27 04:17:36,-7.2597,-34.9075,72.86,100,75,8.05,broken clouds,0.0,0
568,arlit,NE,2022-05-27 04:17:37,18.7369,7.3853,85.32,11,41,7.58,scattered clouds,0.0,0
569,marivan,IR,2022-05-27 04:17:37,35.5219,46.176,63.41,30,0,5.46,clear sky,0.0,0
570,shimoda,JP,2022-05-27 04:17:37,34.6667,138.95,75.56,86,100,11.27,overcast clouds,0.0,0
571,santa comba,ES,2022-05-27 04:17:38,43.0331,-8.8093,55.54,90,40,3.78,scattered clouds,0.0,0
572,roswell,US,2022-05-27 04:16:22,34.0232,-84.3616,68.92,93,75,5.75,broken clouds,0.0,0
573,vytegra,RU,2022-05-27 04:17:38,61.0064,36.4481,47.61,67,13,3.96,few clouds,0.0,0
574,bogorodskoye,RU,2022-05-27 04:17:39,56.55,37.8833,48.24,95,100,9.75,light rain,0.0,0
575,finschhafen,PG,2022-05-27 04:17:39,-6.6024,147.8681,84.52,67,76,5.12,broken clouds,0.0,0
576,rabo de peixe,PT,2022-05-27 04:17:39,37.8,-25.5833,60.31,94,40,9.22,scattered clouds,0.0,0
577,lavrentiya,RU,2022-05-27 04:17:40,65.5833,-171.0,35.02,90,75,3.78,broken clouds,0.0,0
578,coquimbo,CL,2022-05-27 04:13:30,-29.9533,-71.3436,53.33,100,100,4.61,overcast clouds,0.0,0
579,constantine,DZ,2022-05-27 04:17:40,36.365,6.6147,56.61,88,75,8.05,broken clouds,0.0,0
580,noumea,NC,2022-05-27 04:17:40,-22.2763,166.4572,80.01,99,100,11.23,light rain,0.0,0
581,changli,CN,2022-05-27 04:17:41,39.7042,119.1506,90.95,12,0,10.83,clear sky,0.0,0
582,liverpool,GB,2022-05-27 04:15:20,53.4106,-2.9779,51.82,67,40,17.27,scattered clouds,0.0,0
583,moindou,NC,2022-05-27 04:17:42,-21.6924,165.677,79.9,65,89,4.23,overcast clouds,0.0,0
584,selaphum,TH,2022-05-27 04:17:42,16.0299,103.9383,92.08,55,98,16.24,overcast clouds,0.0,0
585,trincomalee,LK,2022-05-27 04:17:42,8.5711,81.2335,86.45,65,86,18.19,overcast clouds,0.0,0
586,chinhoyi,ZW,2022-05-27 04:17:43,-17.3667,30.2,54.21,55,3,4.18,clear sky,0.0,0
587,kostrzyn,PL,2022-05-27 04:17:43,52.3985,17.2281,55.98,84,100,7.0,overcast clouds,0.0,0
588,indiaroba,BR,2022-05-27 04:17:44,-11.5192,-37.5117,71.73,93,67,7.31,broken clouds,0.0,0
589,callaguip,PH,2022-05-27 04:17:44,18.0714,120.4867,89.62,70,75,8.05,broken clouds,0.0,0
590,marystown,CA,2022-05-27 04:17:45,47.1666,-55.1483,43.86,100,99,14.25,overcast clouds,0.0,0
591,sobolevo,RU,2022-05-27 04:17:46,54.4299,31.8996,46.71,88,89,15.08,overcast clouds,0.0,0
592,antofagasta,CL,2022-05-27 04:17:46,-23.65,-70.4,58.28,73,91,5.86,overcast clouds,0.0,0
593,pampa,US,2022-05-27 04:17:47,35.5362,-100.9599,70.75,52,0,9.22,clear sky,0.0,0
594,maniitsoq,GL,2022-05-27 04:17:47,65.4167,-52.9,30.2,76,100,12.82,overcast clouds,0.0,0
595,muniz freire,BR,2022-05-27 04:17:47,-20.4642,-41.4131,57.43,96,26,2.48,scattered clouds,0.0,0
596,paraiso,CR,2022-05-27 04:14:25,9.8383,-83.8656,67.87,100,100,1.7,overcast clouds,0.0,0
597,eyl,SO,2022-05-27 04:17:48,7.9803,49.8164,83.98,62,76,21.21,broken clouds,0.0,0
598,langham,CA,2022-05-27 04:17:48,52.3668,-106.9679,60.64,60,71,5.75,broken clouds,0.0,0
599,oron,NG,2022-05-27 04:17:49,4.8256,8.2343,75.09,94,100,3.71,light rain,0.0,0
600,manjeshwar,IN,2022-05-27 04:17:49,12.7194,74.8861,85.15,72,76,0.81,broken clouds,0.0,0
601,elbistan,TR,2022-05-27 04:17:49,38.2059,37.1983,61.32,51,0,2.01,clear sky,0.0,0
602,maroua,CM,2022-05-27 04:17:33,10.591,14.3159,83.79,48,43,10.02,scattered clouds,0.0,0
603,saint-joseph,RE,2022-05-27 04:17:50,-21.3667,55.6167,71.98,61,0,1.45,clear sky,0.0,0
604,zvenigorod,RU,2022-05-27 04:17:50,55.7333,36.8475,50.25,94,100,9.31,overcast clouds,0.0,0
605,terme,TR,2022-05-27 04:17:51,41.2092,36.9739,62.53,75,3,6.04,clear sky,0.0,0
606,clarence town,AU,2022-05-27 04:17:51,-32.5833,151.7833,71.94,60,4,0.58,clear sky,0.0,0
607,balaipungut,ID,2022-05-27 04:17:51,1.05,101.2833,89.22,59,94,3.49,overcast clouds,0.0,0
608,ambilobe,MG,2022-05-27 04:17:52,-13.2,49.05,71.33,84,63,2.39,broken clouds,0.0,0
609,bilibino,RU,2022-05-27 04:17:52,68.0546,166.4372,53.4,58,100,8.68,overcast clouds,0.0,0
610,hefei,CN,2022-05-27 04:17:53,31.8639,117.2808,82.42,47,0,2.24,clear sky,0.0,0
611,mulki,IN,2022-05-27 04:17:53,13.1,74.8,85.28,74,40,0.0,scattered clouds,0.0,0
612,bam,IR,2022-05-27 04:17:53,29.106,58.357,85.5,12,0,18.07,clear sky,0.0,0
613,komsomolskiy,UZ,2022-05-27 04:17:54,40.4272,71.7189,79.52,38,5,6.91,clear sky,0.0,0
614,chimoio,MZ,2022-05-27 04:17:54,-19.1164,33.4833,57.06,100,0,2.66,clear sky,0.0,0
615,san policarpo,PH,2022-05-27 04:17:55,12.1791,125.5072,84.94,68,93,11.9,overcast clouds,0.0,0
616,strezhevoy,RU,2022-05-27 04:14:42,60.7333,77.5889,65.91,32,0,11.81,clear sky,0.0,0
617,debre tabor,ET,2022-05-27 04:17:55,11.85,38.0167,59.97,54,62,2.1,broken clouds,0.0,0
618,hailey,US,2022-05-27 04:17:55,43.5196,-114.3153,62.46,62,100,13.0,overcast clouds,0.0,0
619,hayesville,US,2022-05-27 04:17:56,44.986,-122.9829,63.07,84,94,3.0,overcast clouds,0.0,0
620,luderitz,NA,2022-05-27 04:17:56,-26.6481,15.1594,56.35,79,1,6.04,clear sky,0.0,0
621,saint-jean-de-luz,FR,2022-05-27 04:17:57,43.3891,-1.6581,63.73,88,75,3.44,broken clouds,0.0,0
622,beringovskiy,RU,2022-05-27 04:17:57,63.05,179.3167,46.27,65,71,16.96,broken clouds,0.0,0
623,ahipara,NZ,2022-05-27 04:17:57,-35.1667,173.1667,60.87,78,29,4.34,light rain,0.0,0
624,tevaitoa,PF,2022-05-27 04:17:58,-16.7833,-151.5,81.12,69,13,13.4,light rain,0.0,0
625,hervey bay,AU,2022-05-27 04:17:58,-25.2986,152.8535,73.02,74,10,4.0,clear sky,0.0,0
626,shonguy,RU,2022-05-27 04:17:58,68.7526,33.146,39.27,100,100,11.18,light intensity drizzle,0.0,0
627,cochabamba,BO,2022-05-27 04:17:59,-17.3895,-66.1568,55.15,54,14,5.75,few clouds,0.0,0
628,aloleng,PH,2022-05-27 04:17:59,16.1307,119.7824,87.1,66,68,12.84,broken clouds,0.0,0
629,ubinskoye,RU,2022-05-27 04:18:00,55.3068,79.6802,68.65,38,0,13.38,clear sky,0.0,0
630,mumford,GH,2022-05-27 04:18:00,5.2618,-0.759,75.94,90,100,4.45,light rain,0.0,0
631,iwanai,JP,2022-05-27 04:18:00,42.9744,140.5089,59.97,96,100,5.03,moderate rain,0.0,0
632,aboisso,CI,2022-05-27 04:18:01,5.4678,-3.2071,74.32,97,89,2.77,moderate rain,0.0,0
633,viedma,AR,2022-05-27 04:18:01,-40.8135,-62.9967,39.6,88,2,9.95,clear sky,0.0,0
634,ozernovskiy,RU,2022-05-27 04:18:01,51.5,156.5167,42.53,84,65,8.55,broken clouds,0.0,0
635,kinkala,CG,2022-05-27 04:18:02,-4.3614,14.7644,69.64,95,99,3.2,overcast clouds,0.0,0
636,marrakesh,MA,2022-05-27 04:14:26,31.6315,-8.0083,71.67,53,20,3.44,few clouds,0.0,0
637,dongsheng,CN,2022-05-27 04:18:02,39.8161,109.9776,72.3,13,100,13.29,overcast clouds,0.0,0
638,yuzhno-kurilsk,RU,2022-05-27 04:18:03,44.0306,145.8556,54.27,84,99,11.97,overcast clouds,0.0,0
639,akhtubinsk,RU,2022-05-27 04:18:03,48.2795,46.1722,60.6,65,100,11.07,overcast clouds,0.0,0
640,novikovo,RU,2022-05-27 04:18:03,51.1537,37.8879,53.6,86,43,15.41,scattered clouds,0.0,0
641,vagay,RU,2022-05-27 04:18:04,57.9375,69.0217,63.97,66,100,12.01,light rain,0.0,0
642,buluang,PH,2022-05-27 04:18:04,13.3068,123.3425,88.02,64,94,3.27,overcast clouds,0.0,0
643,phuket,TH,2022-05-27 04:18:05,8.0,98.25,90.12,70,40,16.11,scattered clouds,0.0,0
644,sitia,GR,2022-05-27 04:18:05,35.2,26.0986,70.99,51,1,5.28,clear sky,0.0,0
645,sabang,ID,2022-05-27 04:17:07,5.8933,95.3214,84.83,70,100,19.26,overcast clouds,0.0,0
646,xiongzhou,CN,2022-05-27 04:18:06,25.1167,114.3,73.04,96,100,2.89,light rain,0.0,0
647,guarapari,BR,2022-05-27 04:18:06,-20.6667,-40.4975,63.9,82,32,4.32,scattered clouds,0.0,0
648,moron,AR,2022-05-27 04:18:06,-34.6534,-58.6198,55.15,82,40,5.12,scattered clouds,0.0,0
649,salinopolis,BR,2022-05-27 04:18:07,-0.6136,-47.3561,76.96,87,10,7.05,clear sky,0.0,0
650,newport,GB,2022-05-27 04:16:20,51.5877,-2.9984,54.82,92,92,8.1,overcast clouds,0.0,0
651,apatou,GF,2022-05-27 04:18:07,5.155,-54.3472,72.48,99,100,2.13,overcast clouds,0.0,0
652,gap,FR,2022-05-27 04:18:08,44.6667,6.0,42.84,90,71,5.75,broken clouds,0.0,0
653,ibra,OM,2022-05-27 04:18:08,22.6906,58.5334,86.76,28,0,4.74,clear sky,0.0,0
654,pontianak,ID,2022-05-27 04:18:09,-0.0333,109.3333,87.78,66,20,6.91,few clouds,0.0,0
655,stutterheim,ZA,2022-05-27 04:18:09,-32.5708,27.424,46.96,96,5,3.24,clear sky,0.0,0
656,iroquois falls,CA,2022-05-27 04:18:09,48.7669,-80.6831,50.25,99,100,2.08,overcast clouds,0.0,0
657,okrika,NG,2022-05-27 04:18:10,4.7416,7.0849,75.67,90,100,3.36,overcast clouds,0.0,0
658,maraa,BR,2022-05-27 04:18:10,-1.8333,-65.3667,75.7,85,100,1.59,overcast clouds,0.0,0
659,ostrovnoy,RU,2022-05-27 04:18:11,68.0531,39.5131,36.45,97,100,21.94,overcast clouds,0.0,0
660,madison,US,2022-05-27 04:15:54,34.7334,-86.5667,66.4,89,0,6.91,clear sky,0.0,0
661,smolenka,RU,2022-05-27 04:18:11,52.1352,113.4974,55.47,50,40,22.37,light rain,0.0,0
662,nuuk,GL,2022-05-27 04:13:50,64.1835,-51.7216,30.81,93,75,10.36,broken clouds,0.0,0
